time,wind_u,wind_v,pressure,temperature,wind_speed,wind_direction,hour,day_of_year,surge_height,storm_flag,storm_intensity
2022-01-02 21:00:00,0.32913451227015567,2.013917310075231,103476.80003871825,285.84117164183874,2.040635307689242,189.28179297630408,21,2,-0.6904849705627716,0,0.0
2022-01-02 22:00:00,2.3765069745499665,3.307318478734906,103188.07090652324,281.3695746052563,4.072608613636475,215.6995151148327,22,2,-0.09722526756348238,0,0.0
2022-01-02 23:00:00,1.2057191172499442,4.596465400734882,103410.7891103334,284.3727083376952,4.751973565778209,194.69835549317094,23,2,0.627031513228192,0,0.0
2022-01-03 00:00:00,1.435825005689352,5.548028373218016,102792.76296423479,282.89777625034765,5.730812532005821,194.50975014587004,0,3,1.1848088555862202,0,0.0
2022-01-03 01:00:00,-0.597056010885456,4.3241766023960775,102681.02741160907,283.6541306533339,4.365200931096315,172.13865300486808,1,3,1.6597778280249507,0,0.0
2022-01-03 02:00:00,0.6063967240965894,5.339675822122255,102983.12798799388,283.31542815535886,5.373998034271324,186.47899923239498,2,3,1.5403442946121912,0,0.0
2022-01-03 03:00:00,0.1460845370972018,3.5638978318707117,102907.09615006887,281.41913419745674,3.5668905853686717,182.34724585307399,3,3,1.3868594203083968,0,0.0
2022-01-03 04:00:00,0.7844900214572418,4.903568082142322,102645.37246920899,285.76485727004507,4.965924337922489,189.08935555940292,4,3,0.5377981134906396,0,0.0
2022-01-03 05:00:00,-0.863650170564693,4.235044838890561,102971.4577657031,285.7576583163017,4.322209666886835,168.4737529039745,5,3,-0.07966225521707831,0,0.0
2022-01-03 06:00:00,0.3287828720302002,4.153710794213138,102597.35401590532,291.2143854164312,4.166702717845751,184.5257547076111,6,3,-0.8015577617884242,0,0.0
2022-01-03 07:00:00,-0.6683845980893078,3.532374035402607,103223.50603440923,290.1472463037264,3.5950527530134386,169.28534831073392,7,3,-1.2262524434033797,0,0.0
2022-01-03 08:00:00,0.01853648137306689,2.542262902995232,103234.27125276726,290.0276054583801,2.5423304799115787,180.41775511417936,8,3,-1.4467530606552634,0,0.0
2022-01-03 09:00:00,-0.4490912936712591,2.2048073013337115,102372.04633748904,288.5150263397133,2.2500796043842026,168.48707005166614,9,3,-1.270424383213616,0,0.0
2022-01-03 10:00:00,0.08040019771753089,1.5187113500484146,102494.5697050255,293.7931361504276,1.520838044158186,183.0303952880061,10,3,-0.8811546235160631,0,0.0
2022-01-03 11:00:00,-0.7225360740669642,1.6175490156251722,102043.05095271528,295.23445632404895,1.7715877613818811,155.93036579541982,11,3,-0.40700294465575965,0,0.0
2022-01-03 12:00:00,-0.0,0.0,102791.67383867268,295.07511687944276,0.0,177.3749499163679,12,3,-0.003674083645101467,0,0.0
2022-01-03 13:00:00,-2.2849627861182498,3.236609507262182,102278.99996526734,293.36020177040564,3.961905606705594,144.7788950872284,13,3,0.23894108248000653,0,0.0
2022-01-03 14:00:00,0.03158101148960363,0.3547416407715984,102360.73641682236,296.5703589214037,0.35614462228711563,185.08736716444707,14,3,0.40205465579581345,0,0.0
2022-01-03 15:00:00,-0.18341585188900864,0.7001940815070203,102269.48374584361,292.9746962712908,0.7238184347622203,165.3211803803203,15,3,0.45411989475906467,0,0.0
2022-01-03 16:00:00,-0.0,0.0,101744.49704031688,291.6565472688701,0.0,166.86016797678118,16,3,0.06564471034520719,0,0.0
2022-01-03 17:00:00,-0.765618026970062,2.6827436074923496,101984.1254376013,289.4298729717927,2.7898538002487867,164.0719843608966,17,3,-0.5226520946465478,0,0.0
2022-01-03 18:00:00,-0.5319811230309313,1.3094203531934947,102168.45267356846,290.5956863650989,1.4133596770173638,157.88945855466747,18,3,-0.9428210894376102,0,0.0
2022-01-03 19:00:00,0.09200157414468986,2.1440377187240847,102172.59762717759,284.5919037488929,2.1460107243340323,182.45707903035935,19,3,-1.2409498964698515,0,0.0
2022-01-03 20:00:00,0.9322905247689043,5.659321976696566,102428.03797351914,286.7952308412172,5.735598561483762,189.35462438358758,20,3,-1.4558201442489267,0,0.0
2022-01-03 21:00:00,0.6705096648218928,1.8771084175955763,101970.5436621322,285.3159862172024,1.9932684771569873,199.65690466519743,21,3,-1.0242358811613619,0,0.0
2022-01-03 22:00:00,2.2172046955130735,3.1414910734835337,102145.62436491268,282.6984176403112,3.8451219521078843,215.21371672288933,22,3,-0.7165130335168932,0,0.0
2022-01-03 23:00:00,3.7272948756554047,3.3804291164409457,101536.92795150887,279.2149669535759,5.031901042485708,227.79388867432846,23,3,0.2696322985817806,0,0.0
2022-01-04 00:00:00,3.308595779863758,5.0698565479988,101403.98128095594,284.98073198883793,6.053945114701534,213.12852518790987,0,4,0.8291448287378961,0,0.0
2022-01-04 01:00:00,2.2214428030608335,4.126333376078848,101434.8466984551,285.2411784478583,4.686302941318779,208.29613749215997,1,4,1.282676474066116,0,0.0
2022-01-04 02:00:00,3.9821373161719977,3.969110241604427,101942.34104040064,285.57120592379323,5.622388612934779,225.09387152379082,2,4,1.6103461794430687,0,0.0
2022-01-04 03:00:00,3.3517466162520604,3.90563124366419,101841.57511211176,284.48256287704476,5.1466650164007195,220.6356345707131,3,4,1.4085038552864975,0,0.0
2022-01-04 04:00:00,3.0777734421698804,4.418953469630525,101753.11632154217,280.94421051403106,5.385149870531542,214.85696998315728,4,4,0.9382012386443496,0,0.0
2022-01-04 05:00:00,3.287870720386129,3.7557618859641746,101414.85615615064,286.16368875826436,4.991577027156205,221.1995658781354,5,4,0.4295388456242191,0,0.0
2022-01-04 06:00:00,3.7041729897225717,4.171375449940458,101375.66493826603,290.7656966689128,5.5786441616360705,221.6050118729666,6,4,-0.2625697530800092,0,0.0
2022-01-04 07:00:00,4.97993974392795,2.3676505253108253,101661.5800839419,294.64956696349714,5.514124487455629,244.5718290432633,7,4,-0.8220313646389916,0,0.0
2022-01-04 08:00:00,3.4415377804017266,2.690665891881908,101708.66845980492,293.7908032888056,4.368508353622447,231.98096356879267,8,4,-1.2920577205006738,0,0.0
2022-01-04 09:00:00,3.663038386013891,0.3803931647921755,101853.27451803077,293.97909832633616,3.6827366423940577,264.0712933581973,9,4,-0.9407131713683223,0,0.0
2022-01-04 10:00:00,3.561542890201571,2.3394295880643705,101228.97084730075,288.8303750904985,4.26116399077252,236.70075086574386,10,4,-1.037634884008158,0,0.0
2022-01-04 11:00:00,0.2907845897623114,0.04111171684584543,101068.35447731116,294.29921378692137,0.2936764391388058,261.9527418410469,11,4,-0.541071450174246,0,0.0
2022-01-04 12:00:00,0.0,0.0,101797.46700510132,291.49347056017524,0.0,231.5613322611791,12,4,-0.0883554384828608,0,0.0
2022-01-04 13:00:00,0.5954253119630569,0.16672114481904085,101448.85052099865,293.52234504805836,0.6183261617108524,254.35756995303203,13,4,0.2795721559361377,0,0.0
2022-01-04 14:00:00,0.9701580254007466,-0.18843153984425018,100933.07550365823,294.45829800950486,0.9882879334776636,280.991572990987,14,4,0.6303150917730982,0,0.0
2022-01-04 15:00:00,4.765883434431269,-0.279149358560208,101107.38838595225,298.2814524930039,4.774051662369288,273.35212294307655,15,4,0.531488431684509,0,0.0
2022-01-04 16:00:00,1.820412176604828,-0.04527997115806582,101206.87484679172,293.1106194361313,1.8209752245758872,271.4248511644637,16,4,0.4380789476442423,0,0.0
2022-01-04 17:00:00,1.8903285831508927,0.09820789377393453,101335.45158171101,292.79781744047716,1.892877952398615,267.02599667056296,17,4,0.04321161914974782,0,0.0
2022-01-04 18:00:00,1.6370947551439552,-0.9173000810134492,100526.87872119508,290.1094271867944,1.8765709887843642,299.26286583608487,18,4,-0.3479200411611038,0,0.0
2022-01-04 19:00:00,3.5773689395456425,0.6341863970021417,101127.54377680615,286.2886968117495,3.633147521883535,259.9471997556141,19,4,-0.8577742980312459,0,0.0
2022-01-04 20:00:00,0.6858961524148629,-0.17504468016429506,100783.51346799984,289.8352621054354,0.7078800547771729,284.3166231487565,20,4,-0.8698806952513765,0,0.0
2022-01-04 21:00:00,3.120437226026699,-0.9271105689174957,100408.43997864837,287.8745834874325,3.2552515246247444,286.54716822229665,21,4,-0.7312837509566735,0,0.0
2022-01-04 22:00:00,3.3468622127167706,-1.2683027261098605,100993.74589889275,282.6311340059815,3.5791169966863476,290.7543422401478,22,4,-0.49238150872454467,0,0.0
2022-01-04 23:00:00,3.5478142175688845,-0.5131169260818264,100938.41621927008,283.7882956426004,3.584727981620862,278.22956875740806,23,4,-0.17870478931748116,0,0.0
2022-01-05 00:00:00,5.539412803080757,-0.22064197197135688,101573.58547712179,282.7584447507529,5.543805289034817,272.28095919468825,0,5,0.26518228589133364,0,0.0
2022-01-05 01:00:00,6.818017603594604,-0.47015169325472705,101150.06449301876,282.49671470348505,6.834208561171966,273.9447143652621,1,5,0.8841799603757887,0,0.0
2022-01-05 02:00:00,7.141102599100927,-3.186552057950151,101170.50410475195,280.07072089276585,7.81981204051046,294.04771387617654,2,5,1.3217255345591963,0,0.0
2022-01-05 03:00:00,4.763938362459492,0.13329379043874692,100944.48311687533,279.33182586003977,4.765802760908466,268.39729672786626,3,5,1.4685863275038964,0,0.0
2022-01-05 04:00:00,6.430513607802506,-2.252786927754545,101129.66879841709,284.424077147345,6.813703413122335,289.30677039741107,4,5,1.384309084242935,0,0.0
2022-01-05 05:00:00,3.2319610105120375,-1.8381333229214738,101247.31920125573,286.1188162879799,3.7181051741854114,299.6284583053247,5,5,1.0402844081296407,0,0.0
2022-01-05 06:00:00,4.96922639244975,-1.190925566205581,100744.15227579832,290.7691508285212,5.109942724107702,283.4773206488071,6,5,0.47764260160937266,0,0.0
2022-01-05 07:00:00,5.7291613540878625,-0.7049404957440754,101054.85097153454,287.7975138305504,5.772367878411231,277.01465896038417,7,5,-0.11698344319568102,0,0.0
2022-01-05 08:00:00,3.1735149801587608,-2.627972986539276,100666.64567253135,295.3143866083902,4.1203688363145625,309.6279974360087,8,5,-0.5277652662459585,0,0.0
2022-01-05 09:00:00,1.8755841311348118,-0.6442445396818699,101213.31019250625,296.43086584586683,1.9831456980954858,288.95708810135187,9,5,-1.0321971763165207,0,0.0
2022-01-05 10:00:00,4.378179332597494,2.7363680517775593,100623.6771920722,297.16320701360763,5.162960815575957,237.99456062075683,10,5,-0.8778231571764666,0,0.0
2022-01-05 11:00:00,2.5116955259728355,0.06993783427321713,100678.94230416825,295.37697800984415,2.512669042244678,268.4050186243239,11,5,-0.7697864353668504,0,0.0
2022-01-05 12:00:00,2.988942050968354,-0.6029071424572101,100591.01460729005,296.1460518772579,3.0491427658397416,281.404249655474,12,5,-0.33924409628221075,0,0.0
2022-01-05 13:00:00,3.145184198494955,0.32996929794508834,100783.85962584693,297.8748648198531,3.162445790847446,264.0108629108923,13,5,-0.024302606245571765,0,0.0
2022-01-05 14:00:00,3.4033964236051926,1.7634156923603101,101025.86038190636,294.3611275442221,3.833111284618698,242.60978648094084,14,5,0.33965671336714803,0,0.0
2022-01-05 15:00:00,0.0,-0.0,100381.94631304174,293.77488401398534,0.0,274.9608778607319,15,5,0.7412958729129859,0,0.0
2022-01-05 16:00:00,3.5139629299108366,2.034608771811282,101698.65906383417,292.5471739200108,4.0604886808263565,239.92886273493235,16,5,0.415894631791598,0,0.0
2022-01-05 17:00:00,1.3824308855819722,-0.0033748018427100066,101478.61026359223,288.6273254057947,1.3824350048730802,270.13987065840683,17,5,0.4113687275729848,0,0.0
2022-01-05 18:00:00,2.331463746018861,2.533595328829561,101216.62811856477,285.7678763891109,3.443084153672006,222.620865558057,18,5,-0.01847535822618387,0,0.0
2022-01-05 19:00:00,3.390128796840228,2.4673433145218175,101386.31330806063,287.57145571937747,4.19294124581789,233.95278856388722,19,5,-0.19587301368769977,0,0.0
2022-01-05 20:00:00,1.439488651821004,1.2863556550216793,101305.09667017043,284.9824944779919,1.9305021237822313,228.21539339352924,20,5,-0.7212666739228344,0,0.0
2022-01-05 21:00:00,1.297639708645004,4.239398828114853,101532.12025848683,284.64396359482595,4.433550635469711,197.01885191905032,21,5,-0.7961578302066551,0,0.0
2022-01-05 22:00:00,3.0122345714121317,2.233902987825305,101366.57789519962,287.88738438788914,3.7501839517849325,233.43900237045622,22,5,-0.8157058093073768,0,0.0
2022-01-05 23:00:00,0.6150723123625892,3.25854024915919,101274.964808866,284.48143861039995,3.316081800080556,190.68921472889758,23,5,-0.5392156209250341,0,0.0
2022-01-06 00:00:00,3.3875719328202214,4.777818612729993,100885.93010200797,284.717836076123,5.85689288754545,215.33742714908274,0,6,-0.23442836107187864,0,0.0
2022-01-06 01:00:00,0.7624150036772307,5.408888669638483,101564.16488092649,284.9652632100712,5.4623578497179865,188.02332194987457,1,6,0.1762207407474276,0,0.0
2022-01-06 02:00:00,-1.3969315365408437,3.2246980872163182,101486.90858926412,282.2007742697245,3.514270261587595,156.57785402805507,2,6,0.4230528543202104,0,0.0
2022-01-06 03:00:00,0.7453471205179959,4.695770333223069,101506.90239594625,281.71642816213335,4.754555852279197,189.0191647356824,3,6,0.7847438014851257,0,0.0
2022-01-06 04:00:00,-0.994042989466059,7.547265123812814,101680.00179313336,286.07097293733693,7.612445882502408,172.49681598331247,4,6,0.8298991550763465,0,0.0
2022-01-06 05:00:00,1.103152096285218,1.8096342335516378,101981.6197764811,286.8580125607962,2.119367973425213,211.36646346949942,5,6,0.7196986588188256,0,0.0
2022-01-06 06:00:00,-1.117228592140063,5.15169928823146,101441.42107420308,288.3593246882334,5.27145191417505,167.76396707410086,6,6,0.5613092019665795,0,0.0
2022-01-06 07:00:00,-2.5367167659508087,4.9171732270875035,101616.40088338002,292.2077380970708,5.532948987279935,152.71127780782638,7,6,0.1516456758396012,0,0.0
2022-01-06 08:00:00,-0.330957775283868,6.625032443082975,101664.490796664,290.26074940440066,6.63329389676975,177.14012974066392,8,6,-0.40588761285862784,0,0.0
2022-01-06 09:00:00,-3.2381790490036106,3.1237520038962736,101938.07500945899,293.41153454200173,4.499292181582778,133.96957702848223,9,6,-0.7973163140542696,0,0.0
2022-01-06 10:00:00,-1.2454570483159013,3.00896850299625,101734.10724083969,294.42394850253504,3.2565402978042894,157.51460516802626,10,6,-0.915143569683931,0,0.0
2022-01-06 11:00:00,-0.5761014377548321,1.9719017070507852,101986.72690026107,294.7396517634437,2.054334249544846,163.71399958762527,11,6,-1.048322228202678,0,0.0
2022-01-06 12:00:00,-0.7414129679767241,4.241501259202641,101866.74166402289,295.8276015999613,4.3058130615368855,170.0848925524835,12,6,-0.9170409765099419,0,0.0
2022-01-06 13:00:00,-0.0,0.0,102346.57672692719,295.10670385504386,0.0,167.01444641583817,13,6,-0.4561177060136979,0,0.0
2022-01-06 14:00:00,-1.3132828155063099,3.146098994482661,102070.02511345792,294.2965824975603,3.409200879471462,157.3427750634673,14,6,-0.3210816337010967,0,0.0
2022-01-06 15:00:00,-0.29510366182408104,1.799387584477951,102402.96680061881,292.062730043488,1.8234258554696916,170.6862740215712,15,6,0.07070821353462949,0,0.0
2022-01-06 16:00:00,-0.42114455340433127,1.1827821193318864,101994.3460881049,291.6098779344275,1.2555223122961066,160.4010839852626,16,6,0.3288916730731517,0,0.0
2022-01-06 17:00:00,-0.08685913899583893,1.9748346051623176,102794.17438030623,290.44278007881763,1.9767438447542225,177.48158318705077,17,6,0.2876119033986927,0,0.0
2022-01-06 18:00:00,1.3734007232032344,5.10741840503676,102173.6412204946,287.8421103671098,5.288851700568225,195.05098237213684,18,6,0.3213983208901681,0,0.0
2022-01-06 19:00:00,0.024987490532702796,1.7531524006880939,102634.99866804786,288.305108359981,1.753330463638144,180.81657522379936,19,6,0.12657175033129103,0,0.0
2022-01-06 20:00:00,-0.8721029860583617,3.7015127650175303,102489.30579640767,285.828335561298,3.802862128434271,166.74248505950956,20,6,-0.47081820606145736,0,0.0
2022-01-06 21:00:00,-0.12122484627346311,2.4553750160697954,102244.68473088108,286.3293753003848,2.4583657036522806,177.17353281682543,21,6,-0.5136857001344791,0,0.0
2022-01-06 22:00:00,3.1623149079405986,5.584300794912951,102188.31368101623,281.2775377709513,6.4175268558104825,209.52229784760533,22,6,-0.7164808201228771,0,0.0
2022-01-06 23:00:00,0.7891997395477058,5.622715840166196,103142.48579477362,283.7779743731772,5.677831421252133,187.98979284066036,23,6,-1.0460011423322715,0,0.0
2022-01-07 00:00:00,0.9978676512803106,4.163042741626203,102778.07781342295,281.31113546111385,4.280965395571226,193.4793013615099,0,7,-0.6734127392966738,0,0.0
2022-01-07 01:00:00,-0.4733975109081294,5.725349092173476,102595.80407294598,279.78063580203604,5.744887068566767,175.27328047015772,1,7,-0.4904117949435709,0,0.0
2022-01-07 02:00:00,1.594108205602828,4.209110947004796,102464.63934053993,283.97531544107653,4.500866131686865,200.74308031548705,2,7,-0.058356645033689244,0,0.0
2022-01-07 03:00:00,0.0012471423194857373,5.700879797062964,102365.81464574928,286.0047368032495,5.700879933477342,180.01253420397595,3,7,0.20734708876163316,0,0.0
2022-01-07 04:00:00,1.9046661185801643,5.081799475513992,102911.97439637576,284.9185756606286,5.4270101282936185,200.5460740521473,4,7,0.3162716310912127,0,0.0
2022-01-07 05:00:00,4.029832509781765,4.124578942798684,103514.36129623326,288.1016535460344,5.76642883527338,224.33430800031687,5,7,0.538853465490895,0,0.0
2022-01-07 06:00:00,5.143705721455404,3.4493340756181583,102512.15040790533,291.98207705986823,6.193190947658051,236.15446355087164,6,7,0.5044033266685732,0,0.0
2022-01-07 07:00:00,4.06463941734126,4.339011372725248,103159.49636046257,288.60554564734775,5.945444750869639,223.13000644201983,7,7,0.09384313588734189,0,0.0
2022-01-07 08:00:00,1.0663518882183864,4.943450514966852,102824.2771956124,290.74467931716714,5.0571542732482415,192.17275911241973,8,7,-0.02230053871742571,0,0.0
2022-01-07 09:00:00,2.5591383282153535,2.0782474393882437,103124.28546263934,294.036460094108,3.2967106943534894,230.92033723611857,9,7,-0.5414464007869274,0,0.0
2022-01-07 10:00:00,2.983844514316044,2.868667265675124,102694.8429023218,296.25920835137134,4.139152083068456,226.12743361031545,10,7,-0.740158010936083,0,0.0
2022-01-07 11:00:00,5.501739171039217,4.873908545183938,103362.93045209684,294.83010535673276,7.350110095295465,228.4627465064317,11,7,-1.0456919005305956,0,0.0
2022-01-07 12:00:00,3.2045045090552198,1.3042562904668633,102704.33826983455,295.328194633427,3.459759185229171,247.85332473914906,12,7,-0.9543680329453351,0,0.0
2022-01-07 13:00:00,2.638694623939936,1.9058525544231415,102781.97970369752,292.90835436801916,3.254993591024525,234.1605110870053,13,7,-0.8034322973804423,0,0.0
2022-01-07 14:00:00,2.9637791124159008,1.0134548985547374,103249.06521482061,297.58588545324966,3.13226395097817,251.12203903285717,14,7,-0.4591427171543166,0,0.0
2022-01-07 15:00:00,0.378499510254181,0.2673356637067708,103204.90970455382,293.4821216636884,0.4633899398478505,234.766291398023,15,7,-0.1419590764826267,0,0.0
2022-01-07 16:00:00,1.0671761619435696,-0.004069222860424674,103414.9001084756,293.60353343843485,1.0671839200415716,270.2184720519098,16,7,0.14721501395403616,0,0.0
2022-01-07 17:00:00,6.064985923111516,0.5777977093729779,103950.94828209202,291.8377433279044,6.092446506986952,264.5579827803781,17,7,0.30749291548058705,0,0.0
2022-01-07 18:00:00,1.8334308943728608,0.13461173585519437,102720.41062940066,286.9518257741201,1.8383658949922936,265.80083963963773,18,7,0.36008771133732875,0,0.0
2022-01-07 19:00:00,1.7452293337541616,-0.426710583784417,103019.01631523053,289.3519440458765,1.7966377903488595,283.7393342082282,19,7,0.39436291892581704,0,0.0
2022-01-07 20:00:00,3.0554944030958713,1.1828063961514077,103387.69367262839,283.7019042847182,3.2764427384172112,248.83817969125602,20,7,0.07328209264597613,0,0.0
2022-01-07 21:00:00,6.632387737982031,-1.1351515603411704,103378.40699290718,285.2406070008467,6.7288287370001765,279.7122269527372,21,7,-0.11671020963940533,0,0.0
2022-01-07 22:00:00,3.7256374509221013,-0.8074083280644749,103573.88396181879,285.4659904206656,3.8121231123799246,282.22786777194113,22,7,-0.4974917023251446,0,0.0
2022-01-07 23:00:00,3.8208524891228977,-1.654759665072177,103514.53767133101,282.79093051175676,4.163789535121393,293.4167854647067,23,7,-0.5503802188888335,0,0.0
2022-01-08 00:00:00,5.106228489688075,-1.2745167941660112,103012.3917298687,283.7362837382391,5.262885372826712,284.01469411140937,0,8,-0.6857020557916594,0,0.0
